,0
9600,15728
9601,11835
9602,8323
9603,12205
9604,8154
9605,12993
9606,8721
9607,10103
9608,8643
9609,11460
9610,3279
9611,7507
9612,15191
9613,7633
9614,15008
9615,2233
9616,2073
9617,5456
9618,11669
9619,7415
9620,9097
9621,835
9622,13918
9623,14363
9624,9189
9625,13506
9626,14939
9627,15342
9628,4644
9629,8217
9630,8244
9631,11929
9632,5264
9633,8565
9634,118
9635,844
9636,4466
9637,12030
9638,4730
9639,9151
9640,5703
9641,952
9642,10701
9643,7125
9644,172
9645,4348
9646,396
9647,1513
9648,15527
9649,9390
9650,5090
9651,5358
9652,5103
9653,13111
9654,6102
9655,15202
9656,10098
9657,2629
9658,8160
9659,9430
9660,13696
9661,6332
9662,15251
9663,14770
9664,399
9665,6455
9666,13063
9667,9810
9668,9179
9669,12872
9670,362
9671,14108
9672,12919
9673,52
9674,5389
9675,15522
9676,1938
9677,8360
9678,8843
9679,9782
9680,14157
9681,15193
9682,4054
9683,6811
9684,2134
9685,1208
9686,7543
9687,6331
9688,8224
9689,9421
9690,1542
9691,15232
9692,14230
9693,7920
9694,6018
9695,3947
9696,11180
9697,541
9698,13574
9699,5987
9700,6387
9701,411
9702,6153
9703,12576
9704,1283
9705,15049
9706,12529
9707,6221
9708,280
9709,9137
9710,7760
9711,15372
9712,2427
9713,5981
9714,4254
9715,7169
9716,13568
9717,3413
9718,6750
9719,7671
9720,10095
9721,2293
9722,4725
9723,6447
9724,8112
9725,10099
9726,6570
9727,4512
9728,14136
9729,14982
9730,6380
9731,2599
9732,598
9733,12717
9734,10133
9735,8025
9736,12277
9737,15498
9738,2841
9739,6228
9740,1781
9741,3695
9742,10468
9743,12064
9744,11295
9745,8659
9746,4625
9747,10249
9748,5287
9749,767
9750,12459
9751,9301
9752,14988
9753,11646
9754,7509
9755,6839
9756,1628
9757,5217
9758,7577
9759,7307
9760,2479
9761,8540
9762,9695
9763,1963
9764,5200
9765,6437
9766,1375
9767,7534
9768,11521
9769,3976
9770,414
9771,4735
9772,9144
9773,14634
9774,9796
9775,4079
9776,2910
9777,6036
9778,283
9779,7246
9780,15166
9781,8294
9782,8526
9783,7916
9784,5505
9785,10345
9786,315
9787,431
9788,4680
9789,1124
9790,6527
9791,7586
9792,11353
9793,3408
9794,14387
9795,2615
9796,8449
9797,8008
9798,9268
9799,753
9800,3915
9801,3381
9802,15467
9803,10648
9804,3518
9805,1902
9806,12139
9807,9738
9808,4004
9809,15413
9810,5426
9811,3496
9812,11380
9813,6955
9814,4549
9815,8814
9816,2091
9817,14862
9818,4675
9819,1577
9820,3194
9821,11469
9822,7027
9823,12226
9824,9770
9825,667
9826,2141
9827,12379
9828,2310
9829,165
9830,8473
9831,7219
9832,5558
9833,12671
9834,13083
9835,13358
9836,11654
9837,11981
9838,10490
9839,15288
9840,9131
9841,10504
9842,12260
9843,6435
9844,13013
9845,7569
9846,7288
9847,1975
9848,12681
9849,13190
9850,9241
9851,9496
9852,11028
9853,4317
9854,14993
9855,7011
9856,3477
9857,1350
9858,15
9859,2391
9860,11461
9861,6853
9862,7483
9863,10155
9864,262
9865,10790
9866,9717
9867,8109
9868,1118
9869,10540
9870,8404
9871,13094
9872,7771
9873,2913
9874,2012
9875,10695
9876,1647
9877,4857
9878,7947
9879,14830
9880,11183
9881,12612
9882,6585
9883,6719
9884,11622
9885,1987
9886,1825
9887,13525
9888,11790
9889,10519
9890,15507
9891,6230
9892,15224
9893,13268
9894,7029
9895,4267
9896,9093
9897,12383
9898,1587
9899,15584
9900,13402
9901,6563
9902,8252
9903,11938
9904,15378
9905,5381
9906,7143
9907,11681
9908,10983
9909,14110
9910,14479
9911,13695
9912,4758
9913,13935
9914,2208
9915,3962
9916,8032
9917,6773
9918,2532
9919,13974
9920,6466
9921,10069
9922,12599
9923,4582
9924,14595
9925,9982
9926,3549
9927,3304
9928,10707
9929,5867
9930,5258
9931,4726
9932,10967
9933,9597
9934,586
9935,4895
9936,5086
9937,1667
9938,1484
9939,7096
9940,10139
9941,10520
9942,12175
9943,10456
9944,3324
9945,7734
9946,12180
9947,6549
9948,11184
9949,12385
9950,11405
9951,8930
9952,15229
9953,73
9954,6465
9955,12378
9956,148
9957,8603
9958,3903
9959,11009
9960,6494
9961,8212
9962,1265
9963,8331
9964,8693
9965,2089
9966,6141
9967,14266
9968,6929
9969,11355
9970,14134
9971,2239
9972,2901
9973,12458
9974,6183
9975,5687
9976,14885
9977,715
9978,6392
9979,9931
9980,10998
9981,8479
9982,10187
9983,11171
9984,11203
9985,4287
9986,15399
9987,6813
9988,11696
9989,4924
9990,13410
9991,6182
9992,1901
9993,11680
9994,14171
9995,13417
9996,12999
9997,10256
9998,14248
9999,5061
10000,3582
10001,5629
10002,3725
10003,11753
10004,8957
10005,8039
10006,8575
10007,2498
10008,14912
10009,3538
10010,10387
10011,8817
10012,235
10013,7856
10014,13865
10015,14771
10016,5265
10017,9264
10018,5740
10019,13628
10020,11840
10021,7903
10022,6724
10023,3604
10024,15649
10025,1522
10026,6850
10027,1824
10028,14395
10029,9823
10030,13654
10031,2004
10032,10691
10033,1561
10034,14189
10035,14934
10036,5157
10037,13833
10038,244
10039,2513
10040,8132
10041,8409
10042,8418
10043,7134
10044,13813
10045,13847
10046,4371
10047,15443
10048,6718
10049,11914
10050,5858
10051,9881
10052,4862
10053,1110
10054,899
10055,3463
10056,14226
10057,7304
10058,4433
10059,13477
10060,9083
10061,10311
10062,4474
10063,5211
10064,7046
10065,4442
10066,8803
10067,12424
10068,13756
10069,8397
10070,1864
10071,11713
10072,14238
10073,9625
10074,15209
10075,3430
10076,4716
10077,4825
10078,4588
10079,10846
10080,14037
10081,6881
10082,13458
10083,7804
10084,2021
10085,11204
10086,3664
10087,420
10088,593
10089,12061
10090,8859
10091,13672
10092,3599
10093,6956
10094,10646
10095,8878
10096,5749
10097,14232
10098,10364
10099,7144
10100,7103
10101,7598
10102,5272
10103,14913
10104,13923
10105,4719
10106,6841
10107,5247
10108,3654
10109,1922
10110,5327
10111,10233
10112,7231
10113,2962
10114,13232
10115,11319
10116,2790
10117,908
10118,8674
10119,3694
10120,8488
10121,9446
10122,6117
10123,7921
10124,7073
10125,7739
10126,2899
10127,702
10128,8321
10129,84
10130,9743
10131,6867
10132,7149
10133,515
10134,11226
10135,13272
10136,3926
10137,2559
10138,9545
10139,2235
10140,3158
10141,9515
10142,7969
10143,11793
10144,5109
10145,9753
10146,12578
10147,1836
10148,11848
10149,877
10150,3512
10151,9361
10152,5182
10153,13088
10154,9060
10155,12029
10156,2570
10157,9423
10158,8746
10159,4388
10160,15360
10161,8421
10162,1799
10163,14148
10164,3046
10165,11934
10166,11440
10167,5441
10168,5465
10169,14195
10170,3241
10171,8611
10172,10799
10173,7654
10174,8292
10175,15138
10176,13905
10177,7164
10178,13729
10179,7084
10180,8602
10181,10159
10182,7930
10183,7584
10184,1449
10185,7857
10186,1195
10187,10564
10188,7922
10189,639
10190,733
10191,12101
10192,12203
10193,14882
10194,9871
10195,10878
10196,9135
10197,3747
10198,6556
10199,1646
10200,331
10201,1228
10202,15336
10203,3476
10204,10331
10205,7829
10206,7368
10207,10926
10208,8994
10209,11510
10210,2063
10211,653
10212,3475
10213,1684
10214,11485
10215,11309
10216,2434
10217,8369
10218,1472
10219,11730
10220,15290
10221,13593
10222,7782
10223,13119
10224,7467
10225,10981
10226,3557
10227,3379
10228,9635
10229,5896
10230,13582
10231,10902
10232,8263
10233,2525
10234,2697
10235,4365
10236,2727
10237,1255
10238,4078
10239,13712
10240,10545
10241,4186
10242,1665
10243,2600
10244,6399
10245,357
10246,4094
10247,8407
10248,14616
10249,15359
10250,4115
10251,11314
10252,4807
10253,11340
10254,874
10255,14851
10256,11235
10257,13877
10258,12955
10259,876
10260,14564
10261,8355
10262,986
10263,9549
10264,676
10265,3835
10266,11444
10267,9297
10268,2952
10269,6038
10270,14150
10271,7504
10272,2349
10273,14438
10274,8795
10275,14947
10276,6373
10277,2830
10278,2163
10279,5593
10280,10130
10281,13019
10282,6313
10283,9076
10284,14412
10285,9531
10286,5770
10287,4853
10288,8138
10289,7501
10290,4082
10291,15571
10292,7957
10293,10250
10294,12648
10295,11471
10296,7083
10297,9874
10298,15353
10299,9116
10300,15019
10301,6090
10302,10684
10303,10994
10304,10716
10305,8793
10306,13711
10307,2801
10308,9586
10309,6566
10310,12796
10311,11872
10312,8477
10313,7752
10314,2541
10315,14492
10316,13644
10317,113
10318,12198
10319,495
10320,3231
10321,11234
10322,13569
10323,7686
10324,15273
10325,3308
10326,7635
10327,875
10328,14508
10329,14667
10330,8715
10331,14151
10332,13334
10333,5019
10334,1154
10335,4425
10336,10189
10337,11968
10338,13271
10339,14181
10340,3113
10341,4058
10342,13323
10343,15089
10344,12915
10345,10375
10346,9576
10347,2520
10348,7965
10349,8662
10350,8009
10351,5959
10352,4907
10353,7225
10354,7999
10355,9307
10356,4457
10357,15065
10358,7660
10359,6884
10360,326
10361,6676
10362,5063
10363,11868
10364,15333
10365,15419
10366,13744
10367,11845
10368,3555
10369,12417
10370,6932
10371,12522
10372,7597
10373,4844
10374,7202
10375,9567
10376,12803
10377,7745
10378,12940
10379,12440
10380,5856
10381,9461
10382,14577
10383,4090
10384,13015
10385,8572
10386,5488
10387,13445
10388,7478
10389,4165
10390,12525
10391,14583
10392,4911
10393,9346
10394,5732
10395,7024
10396,13584
10397,2171
10398,8249
10399,11613
10400,7837
10401,11078
10402,9300
10403,10713
10404,6728
10405,7115
10406,1465
10407,5415
10408,15639
10409,5041
10410,1784
10411,12966
10412,5068
10413,3075
10414,1919
10415,13159
10416,430
10417,7840
10418,15483
10419,1850
10420,9794
10421,3697
10422,3346
10423,2633
10424,7521
10425,9002
10426,4135
10427,15038
10428,10191
10429,11239
10430,12096
10431,5476
10432,13343
10433,4701
10434,15317
10435,12315
10436,8917
10437,2705
10438,7324
10439,12435
10440,4803
10441,14643
10442,10523
10443,14132
10444,7035
10445,3175
10446,8406
10447,11153
10448,14259
10449,2189
10450,10833
10451,10915
10452,4745
10453,3195
10454,10366
10455,14865
10456,1707
10457,14662
10458,7437
10459,12622
10460,8869
10461,13831
10462,13544
10463,12206
10464,7422
10465,11174
10466,5231
10467,5212
10468,6971
10469,9495
10470,4955
10471,7396
10472,11692
10473,1048
10474,10485
10475,8780
10476,1224
10477,13929
10478,11412
10479,11550
10480,9347
10481,15175
10482,4533
10483,8428
10484,9998
10485,6961
10486,6369
10487,8909
10488,1556
10489,1200
10490,11224
10491,14324
10492,15206
10493,10087
10494,11969
10495,14038
10496,10082
10497,8291
10498,4101
10499,6208
10500,13424
10501,4682
10502,9177
10503,7740
10504,998
10505,5009
10506,2090
10507,10863
10508,5138
10509,13479
10510,15543
10511,9405
10512,13592
10513,11
10514,14977
10515,12298
10516,5707
10517,7970
10518,2955
10519,14511
10520,12579
10521,5276
10522,10270
10523,12809
10524,5913
10525,2401
10526,9410
10527,1626
10528,9724
10529,14206
10530,9180
10531,451
10532,8333
10533,6545
10534,5986
10535,13682
10536,2683
10537,3894
10538,14833
10539,4882
10540,3328
10541,13217
10542,4403
10543,7195
10544,6356
10545,10881
10546,1682
10547,10592
10548,13310
10549,10721
10550,456
10551,12468
10552,13211
10553,7522
10554,11163
10555,6838
10556,8483
10557,4812
10558,4146
10559,13185
10560,12381
10561,5556
10562,14103
10563,3800
10564,289
10565,5947
10566,3863
10567,5724
10568,10332
10569,7648
10570,12693
10571,4638
10572,3930
10573,30
10574,13025
10575,6604
10576,6099
10577,10854
10578,6561
10579,15165
10580,12146
10581,8030
10582,911
10583,13326
10584,7585
10585,10722
10586,4197
10587,10586
10588,11857
10589,7208
10590,6220
10591,177
10592,14456
10593,109
10594,13963
10595,7017
10596,2254
10597,6511
10598,2828
10599,9655
10600,10585
10601,14946
10602,5305
10603,3361
10604,15141
10605,14423
10606,14783
10607,498
10608,12084
10609,4933
10610,508
10611,5139
10612,15519
10613,8060
10614,6283
10615,12262
10616,13307
10617,6948
10618,12959
10619,11038
10620,2921
10621,8174
10622,9427
10623,9505
10624,2423
10625,14370
10626,10298
10627,9155
10628,4274
10629,5821
10630,3583
10631,14022
10632,8682
10633,4683
10634,1491
10635,1766
10636,3329
10637,3385
10638,13508
10639,13613
10640,9500
10641,11052
10642,12123
10643,7915
10644,14279
10645,12402
10646,14328
10647,726
10648,9462
10649,13267
10650,9960
10651,3829
10652,2488
10653,4692
10654,8198
10655,696
10656,5404
10657,3937
10658,3621
10659,9722
10660,4182
10661,9584
10662,14546
10663,13543
10664,12208
10665,10318
10666,13184
10667,5179
10668,10380
10669,1204
10670,13829
10671,13849
10672,3623
10673,2031
10674,12086
10675,7413
10676,3176
10677,12958
10678,9502
10679,4396
10680,11897
10681,10990
10682,3057
10683,5354
10684,9708
10685,7305
10686,1096
10687,6541
10688,14035
10689,8346
10690,1612
10691,7988
10692,7713
10693,10588
10694,12237
10695,7743
10696,10811
10697,14117
10698,12051
10699,5495
10700,4249
10701,15282
10702,7754
10703,14317
10704,13724
10705,12243
10706,3884
10707,11808
10708,12281
10709,6222
10710,8951
10711,4841
10712,15398
10713,15010
10714,14629
10715,13741
10716,7779
10717,13324
10718,4055
10719,10051
10720,14635
10721,14749
10722,3769
10723,12230
10724,13311
10725,4789
10726,15178
10727,14821
10728,5185
10729,10343
10730,6999
10731,5631
10732,3268
10733,11182
10734,125
10735,5074
10736,13551
10737,1972
10738,12020
10739,9979
10740,11712
10741,2564
10742,8860
10743,5827
10744,12986
10745,1673
10746,7956
10747,8788
10748,14095
10749,9118
10750,12269
10751,510
10752,13583
10753,4843
10754,11940
10755,12292
10756,3041
10757,10659
10758,3219
10759,14128
10760,7900
10761,15603
10762,4763
10763,9819
10764,4618
10765,9219
10766,4553
10767,6826
10768,12394
10769,8130
10770,7678
10771,6498
10772,10293
10773,8937
10774,15095
10775,10223
10776,4805
10777,2061
10778,7460
10779,3597
10780,3426
10781,2007
10782,11358
10783,56
10784,6173
10785,8786
10786,9021
10787,5525
10788,13528
10789,3838
10790,9136
10791,11702
10792,5053
10793,6131
10794,2225
10795,14660
10796,1384
10797,12213
10798,13173
10799,10446
10800,6180
10801,12836
10802,5694
10803,9976
10804,15408
10805,12987
10806,6254
10807,13401
10808,12396
10809,2914
10810,5477
10811,7925
10812,11470
10813,7433
10814,6660
10815,14450
10816,12046
10817,1192
10818,178
10819,8015
10820,11246
10821,6194
10822,11476
10823,7568
10824,14966
10825,12696
10826,2508
10827,6761
10828,6115
10829,7419
10830,5047
10831,13631
10832,2283
10833,14681
10834,1262
10835,4411
10836,7700
10837,15582
10838,4028
10839,10841
10840,6274
10841,11267
10842,14237
10843,15394
10844,1140
10845,11384
10846,14887
10847,15056
10848,15573
10849,5849
10850,891
10851,11197
10852,3646
10853,13622
10854,8709
10855,3866
10856,409
10857,4018
10858,4341
10859,12048
10860,1099
10861,14124
10862,1426
10863,11413
10864,13381
10865,10910
10866,2997
10867,3685
10868,11736
10869,1460
10870,14747
10871,1143
10872,14940
10873,5241
10874,14374
10875,7712
10876,9365
10877,15617
10878,5970
10879,10231
10880,1298
10881,5062
10882,5322
10883,5301
10884,1160
10885,15577
10886,3273
10887,14223
10888,2452
10889,1373
10890,5058
10891,14961
10892,4801
10893,12365
10894,15338
10895,8644
10896,2129
10897,10625
10898,12669
10899,6784
10900,6872
10901,12537
10902,6293
10903,4149
10904,282
10905,7334
10906,5042
10907,4386
10908,6066
10909,1785
10910,11063
10911,1702
10912,13360
10913,12754
10914,1758
10915,6933
10916,804
10917,10067
10918,7960
10919,13845
10920,3015
10921,9327
10922,5670
10923,10696
10924,10440
10925,11678
10926,11291
10927,1352
10928,14800
10929,2044
10930,14121
10931,5008
10932,13316
10933,1971
10934,2118
10935,5623
10936,6798
10937,7057
10938,9400
10939,7834
10940,6005
10941,2673
10942,9474
10943,15725
10944,4698
10945,2074
10946,11976
10947,6080
10948,11844
10949,4615
10950,13703
10951,6554
10952,5140
10953,6156
10954,3919
10955,3854
10956,1765
10957,14742
10958,4773
10959,8098
10960,10373
10961,7508
10962,13049
10963,2334
10964,12386
10965,14212
10966,13058
10967,4461
10968,392
10969,11858
10970,6502
10971,11268
10972,10276
10973,2298
10974,6923
10975,11576
10976,6782
10977,678
10978,1452
10979,9290
10980,14025
10981,611
10982,13976
10983,11283
10984,8069
10985,13382
10986,11551
10987,10218
10988,9714
10989,5771
10990,10038
10991,6962
10992,10338
10993,2195
10994,195
10995,9900
10996,677
10997,11745
10998,1928
10999,7556
11000,978
11001,6840
11002,15016
11003,4013
11004,7781
11005,4601
11006,6203
11007,9940
11008,1877
11009,9350
11010,3105
11011,3799
11012,13998
11013,9233
11014,2099
11015,1783
11016,10041
11017,9206
11018,1580
11019,4286
11020,2877
11021,12841
11022,5494
11023,11293
11024,11294
11025,8792
11026,5996
11027,8882
11028,14394
11029,13844
11030,9676
11031,9557
11032,7557
11033,5207
11034,8604
11035,14989
11036,1446
11037,6030
11038,6174
11039,6346
11040,7573
11041,966
11042,10886
11043,2864
11044,10583
11045,4577
11046,12861
11047,13205
11048,10211
11049,4742
11050,10855
11051,4073
11052,3875
11053,12293
11054,3510
11055,4635
11056,12460
11057,9399
11058,12360
11059,8685
11060,9629
11061,1883
11062,6610
11063,14231
11064,12168
11065,11585
11066,3904
11067,15034
11068,15405
11069,4240
11070,8790
11071,7249
11072,7450
11073,12961
11074,7220
11075,10727
11076,6803
11077,7091
11078,7546
11079,776
11080,7170
11081,8433
11082,9028
11083,684
11084,278
11085,12741
11086,4192
11087,4619
11088,14787
11089,15330
11090,5541
11091,12265
11092,11041
11093,833
11094,1231
11095,13470
11096,8740
11097,11958
11098,5230
11099,12538
11100,327
11101,11674
11102,2314
11103,10431
11104,15722
11105,6681
11106,9899
11107,15409
11108,9225
11109,968
11110,5079
11111,11091
11112,889
11113,13851
11114,5914
11115,1165
11116,7101
11117,7112
11118,1264
11119,13147
11120,9240
11121,14489
11122,2956
11123,14554
11124,9866
11125,7544
11126,12047
11127,545
11128,8595
11129,719
11130,6703
11131,11160
11132,3073
11133,10673
11134,14364
11135,3897
11136,8180
11137,9377
11138,597
11139,146
11140,4067
11141,1564
11142,13979
11143,15045
11144,3394
11145,13104
11146,7935
11147,7051
11148,8830
11149,12539
11150,1332
11151,9832
11152,14152
11153,15554
11154,14599
11155,2429
11156,5826
11157,9313
11158,14820
11159,13916
11160,4215
11161,15285
11162,3251
11163,6302
11164,1175
11165,1133
11166,7378
11167,1934
11168,1745
11169,13314
11170,9119
11171,9975
11172,13142
11173,10376
11174,12285
11175,13499
11176,1361
11177,6167
11178,8481
11179,7047
11180,9319
11181,1712
11182,13090
11183,11406
11184,14506
11185,2179
11186,2737
11187,12789
11188,12301
11189,15713
11190,7604
11191,1566
11192,5567
11193,7545
11194,13994
11195,4837
11196,8222
11197,8058
11198,12974
11199,11988
11200,6249
11201,6082
11202,4269
11203,10088
11204,11008
11205,10594
11206,3657
11207,11512
11208,5106
11209,9736
11210,4821
11211,4107
11212,261
11213,1716
11214,10844
11215,13192
11216,13157
11217,9842
11218,3543
11219,15377
11220,898
11221,14260
11222,11569
11223,9378
11224,14289
11225,15631
11226,1506
11227,7188
11228,7816
11229,12820
11230,14857
11231,8250
11232,6491
11233,12462
11234,9407
11235,13387
11236,6062
11237,9124
11238,34
11239,10125
11240,13442
11241,11439
11242,5839
11243,10944
11244,5324
11245,8209
11246,4449
11247,3135
11248,1084
11249,15383
11250,1756
11251,3840
11252,12567
11253,6011
11254,8491
11255,2231
11256,4842
11257,2816
11258,8979
11259,10548
11260,2837
11261,9392
11262,3336
11263,4972
11264,1241
11265,5895
11266,7275
11267,8213
11268,1162
11269,14871
11270,1555
11271,9599
11272,5003
11273,4896
11274,14401
11275,5871
11276,2241
11277,14921
11278,11997
11279,15509
11280,5570
11281,13534
11282,1741
11283,7503
11284,3395
11285,9675
11286,8875
11287,1230
11288,1429
11289,3748
11290,2527
11291,11322
11292,13594
11293,12183
11294,15297
11295,12270
11296,421
11297,13389
11298,11771
11299,9730
11300,6016
11301,3881
11302,9099
11303,4048
11304,14814
11305,6671
11306,6858
11307,14776
11308,6192
11309,9593
11310,2645
11311,15615
11312,3902
11313,5250
11314,5513
11315,7404
11316,1793
11317,8570
11318,10679
11319,1947
11320,11629
11321,5927
11322,4046
11323,11195
11324,8448
11325,4415
11326,7497
11327,12585
11328,1999
11329,13930
11330,13223
11331,3298
11332,11069
11333,10779
11334,4363
11335,10807
11336,13200
11337,9642
11338,13273
11339,11262
11340,5985
11341,10774
11342,11370
11343,867
11344,9169
11345,6217
11346,10247
11347,12436
11348,8147
11349,14900
11350,1651
11351,4176
11352,942
11353,6894
11354,13155
11355,9345
11356,12015
11357,13547
11358,2149
11359,5411
11360,4969
11361,387
11362,7150
11363,10587
11364,12774
11365,13254
11366,12363
11367,1113
11368,2162
11369,13561
11370,4
11371,7904
11372,2718
11373,10756
11374,10637
11375,3524
11376,12451
11377,15632
11378,1914
11379,11076
11380,12280
11381,8912
11382,893
11383,2833
11384,11522
11385,9087
11386,4910
11387,4280
11388,630
11389,13411
11390,5942
11391,2918
11392,1648
11393,2410
11394,4226
11395,14637
11396,14552
11397,12597
11398,14868
11399,6212
11400,7485
11401,5162
11402,3956
11403,13474
11404,81
11405,7465
11406,9825
11407,9938
11408,14544
11409,13460
11410,9568
11411,15130
11412,13053
11413,4942
11414,11791
11415,5823
11416,10063
11417,1214
11418,11990
11419,6785
11420,8196
11421,13023
11422,3794
11423,2794
11424,15733
11425,10726
11426,7790
11427,10617
11428,3515
11429,1494
11430,14691
11431,142
11432,754
11433,2397
11434,10018
11435,837
11436,6709
11437,13924
11438,7830
11439,9964
11440,4339
11441,565
11442,173
11443,6021
11444,8801
11445,11172
11446,4132
11447,14650
11448,1771
11449,2013
11450,792
11451,14903
11452,4670
11453,5297
11454,4479
11455,1643
11456,14805
11457,12593
11458,6714
11459,988
11460,14380
11461,4039
11462,1493
11463,231
11464,13281
11465,13732
11466,14399
11467,521
11468,2889
11469,6523
11470,10496
11471,5952
11472,4678
11473,12657
11474,3953
11475,8056
11476,14904
11477,1322
11478,3703
11479,2706
11480,7639
11481,743
11482,506
11483,11202
11484,9879
11485,4292
11486,14449
11487,6187
11488,5516
11489,10550
11490,8251
11491,9684
11492,13797
11493,512
11494,15595
11495,3263
11496,12928
11497,10009
11498,3470
11499,12952
11500,6006
11501,14955
11502,12249
11503,5766
11504,3677
11505,4492
11506,3726
11507,6349
11508,13602
11509,5374
11510,9298
11511,11528
11512,4721
11513,8339
11514,9104
11515,2244
11516,14202
11517,6863
11518,5274
11519,3808
11520,14297
11521,8417
11522,2153
11523,9768
11524,13461
11525,10101
11526,6195
11527,14593
11528,15063
11529,2514
11530,5421
11531,5728
11532,7117
11533,7971
11534,10834
11535,4123
11536,4367
11537,8301
11538,5763
11539,2712
11540,1259
11541,14981
11542,8789
11543,9986
11544,6043
11545,4778
11546,4242
11547,10558
11548,10235
11549,841
11550,3935
11551,3082
11552,3418
11553,2528
11554,1920
11555,15081
11556,1276
11557,12309
11558,2406
11559,5522
11560,6874
11561,2856
11562,8475
11563,8924
11564,10399
11565,3026
11566,2109
11567,11533
11568,13685
11569,7519
11570,7122
11571,5716
11572,5667
11573,15647
11574,1593
11575,6483
11576,15719
11577,1239
11578,973
11579,11465
11580,14099
11581,10469
11582,12651
11583,3988
11584,4015
11585,9416
11586,12001
11587,13555
11588,1163
11589,15424
11590,8399
11591,8504
11592,14579
11593,4921
11594,13501
11595,10402
11596,13182
11597,2157
11598,10692
11599,14142
11600,11538
11601,5410
11602,1109
11603,4856
11604,3537
11605,11917
11606,8074
11607,9188
11608,8493
11609,12322
11610,12011
11611,5147
11612,3513
11613,7250
11614,11251
11615,14105
11616,3908
11617,1161
11618,7258
11619,12500
11620,366
11621,9919
11622,3568
11623,11323
11624,690
11625,9970
11626,4462
11627,7395
11628,11232
11629,9921
11630,15493
11631,11326
11632,9362
11633,9795
11634,2516
11635,9437
11636,12781
11637,12659
11638,4925
11639,6849
11640,7618
11641,7347
11642,11324
11643,14945
11644,1010
11645,4045
11646,10378
11647,14881
11648,7929
11649,10281
11650,2740
11651,14222
11652,3243
11653,6601
11654,10693
11655,7447
11656,10076
11657,858
11658,5067
11659,7763
11660,10549
11661,8692
11662,12929
11663,8270
11664,3252
11665,579
11666,11925
11667,6672
11668,5639
11669,4327
11670,12750
11671,7537
11672,2576
11673,448
11674,5756
11675,8169
11676,6068
11677,7559
11678,15018
11679,70
11680,3603
11681,2277
11682,6347
11683,4740
11684,386
11685,8053
11686,14186
11687,4607
11688,2317
11689,7717
11690,8837
11691,6227
11692,14305
11693,9499
11694,1281
11695,4673
11696,15294
11697,15192
11698,14877
11699,1055
11700,5034
11701,516
11702,2014
11703,12000
11704,15286
11705,15702
11706,10308
11707,3594
11708,905
11709,15021
11710,8671
11711,2223
11712,1675
11713,10917
11714,15707
11715,11575
11716,12067
11717,7165
11718,163
11719,15213
11720,634
11721,9332
11722,12218
11723,7414
11724,11373
11725,11911
11726,4246
11727,2214
11728,8246
11729,124
11730,11688
11731,3966
11732,1801
11733,8373
11734,9364
11735,9552
11736,5479
11737,4779
11738,9004
11739,12457
11740,12890
11741,139
11742,4888
11743,12848
11744,391
11745,14567
11746,10264
11747,4874
11748,15174
11749,5676
11750,7147
11751,11841
11752,2245
11753,1174
11754,3765
11755,8525
11756,5072
11757,14653
11758,8499
11759,12337
11760,13960
11761,4817
11762,3900
11763,13515
11764,15101
11765,10224
11766,14112
11767,5467
11768,12924
11769,11549
11770,2193
11771,1254
11772,5310
11773,15646
11774,5432
11775,5167
11776,10226
11777,8102
11778,10889
11779,6560
11780,10947
11781,3034
11782,10916
11783,7680
11784,14316
11785,11020
11786,14709
11787,4946
11788,12545
11789,11505
11790,1502
11791,8950
11792,668
11793,7152
11794,1678
11795,3433
11796,2380
11797,7755
11798,4886
11799,14101
11800,3398
11801,6072
11802,9383
11803,2164
11804,2748
11805,14612
11806,2565
11807,13885
11808,3939
11809,15100
11810,6196
11811,762
11812,13789
11813,11454
11814,8465
11815,9817
11816,1234
11817,10209
11818,7768
11819,13430
11820,13290
11821,982
11822,3326
11823,1617
11824,2623
11825,15729
11826,15739
11827,13294
11828,14309
11829,8832
11830,10579
11831,9518
11832,6371
11833,6411
11834,4876
11835,464
11836,3201
11837,8637
11838,13276
11839,2257
11840,194
11841,5700
11842,1965
11843,6749
11844,10492
11845,2019
11846,11073
11847,10029
11848,9559
11849,2859
11850,15284
11851,6673
11852,4759
11853,15189
11854,4937
11855,14130
11856,4749
11857,963
11858,13856
11859,12507
11860,8886
11861,12936
11862,15566
11863,11149
11864,2069
11865,4065
11866,5368
11867,1540
11868,1976
11869,7440
11870,15645
11871,5475
11872,2199
11873,10114
11874,5754
11875,4051
11876,4860
11877,6720
11878,1649
11879,13807
11880,9326
11881,7471
11882,13295
11883,7938
11884,14731
11885,4694
11886,7179
11887,4218
11888,8357
11889,4408
11890,2121
11891,9406
11892,8330
11893,5370
11894,4714
11895,10816
11896,9565
11897,7092
11898,14160
11899,18
11900,1977
11901,3483
11902,6795
11903,1496
11904,12763
11905,6952
11906,2689
11907,6954
11908,7364
11909,5518
11910,8456
11911,4402
11912,9731
11913,10665
11914,2240
11915,2944
11916,3371
11917,14973
11918,3569
11919,6252
11920,6914
11921,14671
11922,2986
11923,7259
11924,3177
11925,1562
11926,8259
11927,6093
11928,217
11929,9250
11930,2139
11931,7320
11932,8608
11933,6762
11934,1138
11935,3198
11936,14803
11937,7746
11938,1729
11939,3946
11940,7860
11941,15068
11942,7319
11943,11799
11944,2399
11945,349
11946,14874
11947,7502
11948,14647
11949,10008
11950,13046
11951,6630
11952,11971
11953,11176
11954,12493
